Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDQ08,15.7,0.018930352,59.4536,OUT046,857.5504,0.8306319221213091,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ43,17.75,0.111209003,107.7912,OUT013,982.7208,1.0308091094815441,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY57,20.2,0.121153331,97.3752,OUT013,958.752,0.9974164349162741,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ34,10.85,0.163160327,107.4622,OUT017,1693.7952,0.9069763823281792,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH04,6.115,0.011437302,92.4488,OUT017,1358.2320000000002,0.8449827316708944,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ39,19.7,0.018024769,104.499,OUT046,1031.99,0.9988801961543219,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK19,9.8,0.090448534,194.5478,OUT035,774.9912,0.8981849765725828,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY20,12.5,0.08175276,89.0488,OUT046,1267.6832,0.9979138482197691,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN14,19.1,0.091917786,182.7608,OUT046,1837.608,0.8078594477145442,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR07,21.35,0.130127365,96.2094,OUT010,190.4188,1.2343855379599855,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW49,19.5,0.08248351599999999,179.2002,OUT013,2865.6032,1.0269215076777356,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN23,6.575,0.075507758,146.4444,OUT046,1596.5884,1.0003803218601646,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS33,6.67,0.12412675599999999,88.9514,OUT017,2125.2336,1.0375031673698205,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY36,12.3,0.009425158000000001,74.83800000000001,OUT049,1537.9979999999998,0.8895766348457357,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR15,12.857645184136194,0.05854560599999999,155.8314,OUT019,310.2628,1.5803961791609247,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCP50,17.35,0.020676141000000002,80.6618,OUT017,1208.427,1.0428004440755425,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS40,15.35,0.02346559,35.219,OUT010,36.619,1.3901571528259413,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCO18,13.15,0.024630755,178.2686,OUT013,2666.5290000000005,0.9978380756710137,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCO54,19.5,0.014274292,55.6614,OUT046,718.3982,0.9133975032504605,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCW18,15.1,0.059313603,238.1248,OUT035,4266.4464,1.0008891358270018,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDB36,5.465,0.048518008,132.9626,OUT035,2360.9268,1.3992257741707255,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ45,17.75,0.073349552,34.2216,OUT013,934.7832,0.9021641215959709,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP60,12.857645184136194,0.055648052,100.3016,OUT027,2833.6448,1.3920490081299153,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRD12,6.96,0.077129323,92.7146,OUT013,1733.0774,1.1636135635846165,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR47,17.85,0.08782496699999999,196.0794,OUT018,1755.7146,1.2530738415825573,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRC25,5.73,0.045334097999999996,87.0882,OUT013,1803.6522,0.9413506930265609,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCW54,7.5,0.096333029,57.8588,OUT013,1145.1760000000002,1.2473166250246321,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA26,7.855,0.07385892299999999,218.6482,OUT013,3723.8194,1.0528623013589358,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF01,5.655,0.17504710399999998,146.9102,OUT035,1895.5326,1.031225674340497,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCZ17,12.15,0.132952286,37.6506,OUT010,37.9506,1.769634232277277,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCU41,18.85,0.0520115,190.3846,OUT013,3630.6074,0.9990345841401975,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV20,20.2,0.059790095,127.4678,OUT035,3560.6984,0.9494395350138779,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT15,12.15,0.071440118,182.295,OUT010,549.285,1.3014917727255308,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRI25,19.6,0.03395415,56.4614,OUT049,773.6596,0.9131893871185693,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDA40,16.0,0.099271209,88.5856,OUT046,878.8560000000001,0.9987635524209953,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ15,12.857645184136194,0.020769677,117.5782,OUT027,2741.0986,1.1603277169507185,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM13,6.425,0.06316338,132.2626,OUT035,2098.6016,0.879727455073939,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM05,6.825,0.059846975,262.5226,OUT046,9779.9362,0.8084957733764069,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD38,12.857645184136194,0.014342658999999999,103.7674,OUT019,203.7348,1.6705217600898128,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRI01,7.97,0.057667172999999995,172.1422,OUT010,517.3266,2.065038075983642,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRG13,17.25,0.037155206,166.4526,OUT013,3782.4098,0.9983958255521769,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCT30,9.1,0.08041772400000001,48.8718,OUT049,425.4462,0.808165834721825,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCG42,19.2,0.041227831,129.83100000000002,OUT046,1947.465,1.2483025613439913,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO27,12.857645184136194,0.178210285,95.7752,OUT027,3930.8832,1.2437025073161567,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC14,14.5,0.06904249,41.4454,OUT010,41.9454,1.5891334352906115,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ23,17.75,0.06760774900000001,188.024,OUT049,2796.36,0.9134001933449668,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ52,7.145,0.017887474,160.6578,OUT017,1765.0358,1.0030237502126471,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ56,8.985,0.18444042100000002,99.67,OUT017,3295.71,0.8736834588086259,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR54,16.35,0.091074449,196.81099999999998,OUT017,3338.987,1.0573179946752738,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRF01,5.655,0.169746650375,147.5102,OUT046,1166.4816,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRK12,9.5,0.04195143900000001,32.49,OUT049,865.54,1.143417224810421,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,0.074087369,264.9568,OUT013,6855.0768,1.0407415387356969,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD44,8.05,0.0654787045,257.5646,OUT013,5153.292,1.0,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM31,6.095,0.081361288,141.9154,OUT045,2694.4926,0.9990911956736992,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY21,15.1,0.13728316933333332,197.21099999999998,OUT010,196.41099999999997,1.0,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR22,19.35,0.018591464,112.9544,OUT049,1342.2528,0.9126062527013399,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR45,10.8,0.029107004,240.5222,OUT017,4541.4218,1.3367583618771832,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH60,19.7,0.06393948633333334,194.41099999999997,OUT049,5106.686,1.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR08,12.857645184136194,0.06587293599999999,113.1886,OUT019,111.1886,1.5540456019510882,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA47,10.5,0.117149075,164.12099999999998,OUT018,1794.3310000000001,1.2039118575479137,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS37,7.655,0.031994534,114.3492,OUT049,1853.5872,0.8993290702225218,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF12,8.235,0.08276363,146.5076,OUT018,1625.8836,1.0030565908005007,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP24,20.6,0.083004078,119.4756,OUT046,1090.5804,0.911771819651613,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU20,19.35,0.021490911,122.1098,OUT049,2892.2352,0.9041346893588784,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW44,9.5,0.058835927999999996,170.2448,OUT010,170.4448,1.5029132582267462,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY39,5.305,0.07871639,183.5608,OUT010,551.2824,1.541164178484739,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRD37,9.8,0.013869808999999999,47.406000000000006,OUT045,978.7260000000001,0.9125611423915199,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ35,9.6,0.022274264,101.699,OUT035,2992.7709999999997,1.1651398601863683,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY10,17.6,0.049267759,113.0176,OUT018,2862.94,1.0026581247877242,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL24,10.3,0.02494708,172.3422,OUT045,5690.5926,1.001728756558126,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ07,15.1,0.157154813,62.2194,OUT010,185.7582,1.8907722042220634,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRI03,6.03,0.022832115,176.7028,OUT017,1416.8224,1.190199963090538,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDW56,7.68,0.070900282,192.6162,OUT046,5580.0698,0.8981717021299507,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX05,15.2,0.162462044,117.6492,OUT010,347.5476,1.4198902024676907,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDU23,12.15,0.020842572875,164.7184,OUT046,3962.8416,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ51,12.857645184136194,0.017466284,45.4718,OUT027,1323.6104,1.0659512984010673,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRZ11,8.85,0.11330222300000001,125.1388,OUT017,1114.5492,1.0043778327843031,6,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRF03,19.1,0.045400017,38.8138,OUT045,690.4346,0.9239978544228342,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCF30,17.0,0.126958147,125.8362,OUT017,2516.724,0.9026233638668525,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDB12,11.15,0.105307659,102.0648,OUT046,1038.6480000000001,0.9990794413434934,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY55,12.857645184136194,0.050892574625000006,255.7988,OUT027,9251.9568,1.0,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK40,7.035,0.015615496000000001,263.291,OUT010,525.982,1.0,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP33,12.857645184136194,0.088839949,254.2672,OUT027,10993.6896,1.0382712224155313,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR15,9.3,0.033505804,153.4314,OUT045,2482.1024,0.9044648819813196,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO38,17.25,0.072986772,78.8986,OUT045,1635.8706,1.000333420845021,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU17,12.857645184136194,0.092433518,101.6674,OUT027,1426.1436,1.1594168243339888,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK22,9.8,0.026081567000000003,217.585,OUT035,4327.7,0.8809116376985967,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCL29,9.695,0.11391788900000001,158.2604,OUT035,2693.8268,0.9115230601947107,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRM23,16.6,0.135620265,172.9422,OUT013,2931.5174,1.0463964147694376,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR09,18.25,0.077709902,259.6962,OUT035,5438.9202,0.9118098609619372,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ30,5.82,0.13497562800000001,170.579,OUT010,509.337,1.7350867146606324,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ04,9.31,0.037955094,62.151,OUT046,1201.769,0.8979076095772224,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM10,18.25,0.076125668,214.0218,OUT045,2564.6616,1.0024853728494634,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR21,19.7,0.067039526,178.33700000000002,OUT049,1411.496,0.9134531796479277,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRJ49,6.865,0.014021626,127.1652,OUT045,1291.652,1.2489228621436699,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDJ15,11.35,0.023358737999999997,184.4608,OUT049,4042.7376,1.0011183473248895,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO34,17.7,0.029933275,169.0816,OUT035,5201.2296,0.9113228682993,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX57,17.25,0.047266210999999995,97.0068,OUT046,1846.9292,1.056583115930382,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS40,15.35,0.01404119,38.419000000000004,OUT049,476.04699999999997,0.8318333659067629,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT08,13.65,0.04917754,151.805,OUT013,2696.49,0.9986060443623788,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN29,15.2,0.020280476000000002,49.1034,OUT010,194.4136,1.54058085675707,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDP40,12.857645184136194,0.060154967999999996,110.1544,OUT019,111.8544,1.5221246804048865,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE11,12.857645184136194,0.134441765,183.9924,OUT027,6478.234,1.0722784713222067,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD56,15.2,0.103758647,177.0054,OUT035,2976.7918,0.897313226175072,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO39,12.857645184136194,0.13670167800000002,182.1608,OUT027,5880.3456,0.9948288938836347,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG32,12.857645184136194,0.308145448,222.0772,OUT019,889.5088,1.5808827608388252,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDU50,12.857645184136194,0.07480619599999999,112.9176,OUT027,3435.528,0.994448522881838,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN43,12.15,0.006754117,122.17299999999999,OUT013,2586.633,0.9337223022865061,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK34,13.35,0.03211726016666667,238.7564,OUT018,1906.8512,1.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN41,17.0,0.052209303,122.37299999999999,OUT046,2586.633,0.7778581441167766,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP46,12.857645184136194,0.13064231,88.383,OUT019,89.883,1.8676705208682152,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCD07,9.1,0.055382615999999996,115.0518,OUT013,683.1108,1.9976139595889124,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG44,6.13,0.08100864216666666,54.1298,OUT046,1348.245,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC20,12.857645184136194,0.041970938,55.4272,OUT019,111.8544,1.8229918393294249,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB23,19.2,0.005583951,226.9062,OUT013,4514.124,1.0417174758687966,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0.075757177,233.8616,OUT018,937.4464,1.0609225153712873,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT31,19.75,0.012467648000000001,188.1872,OUT049,2458.1336,0.9994757173773559,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB15,10.895,0.137368051,264.3568,OUT018,4745.8224,0.9146878680699098,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI56,12.857645184136194,0.092933158,91.0146,OUT027,3466.1548,0.8941417506726533,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ17,10.3,0.117593973,154.463,OUT017,2503.408,1.0947085208030483,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH44,19.1,0.026018497,148.2418,OUT017,3089.9778,0.9028996499719927,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP40,4.555,0.034410585,111.3544,OUT049,1342.2528,0.8707044893726846,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCR17,12.857645184136194,0.02426524,114.0492,OUT027,3938.8728,0.994180818608816,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG38,8.975,0.088257771,84.1224,OUT010,170.4448,1.7441361291326896,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCQ43,17.75,0.11152734800000001,110.2912,OUT045,873.5296,1.0337598861012924,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDU47,12.8,0.114318263,142.2838,OUT018,421.4514,0.8185612436690949,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ02,6.905,0.038363204,98.1726,OUT017,587.2356,0.8601535161715786,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS04,10.195,0.245483691,141.8838,OUT010,280.9676,1.753856491896002,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT57,12.857645184136194,0.018942606,236.0248,OUT027,6636.6944,0.8945044630804687,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK50,7.96,0.028339599,162.4894,OUT013,1779.6834,1.3308696868068044,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB49,8.3,0.030151351,98.7384,OUT046,492.69199999999995,0.8072846945586456,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN56,5.46,0.107274301,145.5786,OUT045,3900.9222,0.9156955327896071,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK26,5.46,0.032177405,185.424,OUT046,5219.872,0.9015977551823786,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF53,20.75,0.083536989,180.3318,OUT013,4149.9314,0.999034582564233,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ30,6.59,0.026225692999999998,119.0098,OUT049,2530.7058,1.050868373002454,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU40,20.85,0.03747983,192.7478,OUT045,2131.2258,0.9001767397446465,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL18,18.85,0.168531813,192.5136,OUT017,2916.204,0.9070316945830397,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0.021293909,218.4824,OUT018,1528.6768,0.866165817548215,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCV05,10.1,0.030269774,152.4656,OUT045,2934.8464,0.8825895093128993,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDV49,10.0,0.025822315,262.7226,OUT035,3171.8712,0.9993737316285188,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ56,8.985,0.18368816100000002,100.27,OUT049,998.7,0.8701200473006713,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI40,11.5,0.125579201,99.7358,OUT035,1105.8938,0.9975029018479751,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI43,19.85,0.026074491,48.6376,OUT018,575.2512,1.00342700260857,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDP40,4.555,0.034357169,112.6544,OUT046,2684.5056,0.8693528834350254,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
